GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,WB_LI,2003,2003,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,WB_LI,2004,2004,Low-income,,VNM,Viet Nam,,93,93.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LI,2005,2005,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LI,2006,2006,Low-income,,VNM,Viet Nam,,93,93.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,WB_LI,2007,2007,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LI,2008,2008,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LI,2009,2009,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LI,2010,2010,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LI,2011,2011,Low-income,,VNM,Viet Nam,,93,93.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,WB_LI,2004,2004,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LI,2006,2006,Low-income,,VNM,Viet Nam,,91,91.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,WB_LI,2007,2007,Low-income,,VNM,Viet Nam,,91,91.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LI,2008,2008,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LI,2009,2009,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LI,2010,2010,Low-income,,VNM,Viet Nam,,92,92.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LI,2011,2011,Low-income,,VNM,Viet Nam,,93,93.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LI,2009,2009,Low-income,,VNM,Viet Nam,,217,217.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LI,2010,2010,Low-income,,VNM,Viet Nam,,101,101.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LI,2011,2011,Low-income,,VNM,Viet Nam,,601,601.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LI,2012,2012,Low-income,,VNM,Viet Nam,,273,273.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LI,2009,2009,Low-income,,VNM,Viet Nam,,141,141.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LI,2010,2010,Low-income,,VNM,Viet Nam,,100,100.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LI,2011,2011,Low-income,,VNM,Viet Nam,,96,96.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LI,2012,2012,Low-income,,VNM,Viet Nam,,93,93.00000,,,,,
TB_e_mdr_num,Estimated MDR-TB cases among notified pulmonary TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1364,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,VNM,Viet Nam,, 5 100 [ 3 900- 6 300],5100.00000,3900.00000,6300.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,WB_LMI,1990,1990,Lower-middle-income,,VNM,Viet Nam,, 380 000 [ 160 000- 710 000],380000.00000,160000.00000,710000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1991,1991,,WPR,Western Pacific,,WB_LMI,1991,1991,Lower-middle-income,,VNM,Viet Nam,, 380 000 [ 160 000- 690 000],380000.00000,160000.00000,690000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,WB_LMI,1992,1992,Lower-middle-income,,VNM,Viet Nam,, 370 000 [ 160 000- 670 000],370000.00000,160000.00000,670000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1993,1993,,WPR,Western Pacific,,WB_LMI,1993,1993,Lower-middle-income,,VNM,Viet Nam,, 360 000 [ 150 000- 650 000],360000.00000,150000.00000,650000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,WB_LMI,1994,1994,Lower-middle-income,,VNM,Viet Nam,, 350 000 [ 150 000- 630 000],350000.00000,150000.00000,630000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,WB_LMI,1995,1995,Lower-middle-income,,VNM,Viet Nam,, 340 000 [ 150 000- 610 000],340000.00000,150000.00000,610000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,WB_LMI,1996,1996,Lower-middle-income,,VNM,Viet Nam,, 330 000 [ 150 000- 580 000],330000.00000,150000.00000,580000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1997,1997,,WPR,Western Pacific,,WB_LMI,1997,1997,Lower-middle-income,,VNM,Viet Nam,, 320 000 [ 140 000- 560 000],320000.00000,140000.00000,560000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1998,1998,,WPR,Western Pacific,,WB_LMI,1998,1998,Lower-middle-income,,VNM,Viet Nam,, 300 000 [ 140 000- 540 000],300000.00000,140000.00000,540000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1999,1999,,WPR,Western Pacific,,WB_LMI,1999,1999,Lower-middle-income,,VNM,Viet Nam,, 290 000 [ 130 000- 520 000],290000.00000,130000.00000,520000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WB_LMI,2000,2000,Lower-middle-income,,VNM,Viet Nam,, 280 000 [ 130 000- 500 000],280000.00000,130000.00000,500000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,WB_LMI,2001,2001,Lower-middle-income,,VNM,Viet Nam,, 270 000 [ 120 000- 480 000],270000.00000,120000.00000,480000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,WB_LMI,2002,2002,Lower-middle-income,,VNM,Viet Nam,, 260 000 [ 120 000- 460 000],260000.00000,120000.00000,460000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,WB_LMI,2003,2003,Lower-middle-income,,VNM,Viet Nam,, 260 000 [ 120 000- 450 000],260000.00000,120000.00000,450000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,WB_LMI,2004,2004,Lower-middle-income,,VNM,Viet Nam,, 250 000 [ 110 000- 440 000],250000.00000,110000.00000,440000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,, 240 000 [ 110 000- 430 000],240000.00000,110000.00000,430000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LMI,2006,2006,Lower-middle-income,,VNM,Viet Nam,, 240 000 [ 110 000- 420 000],240000.00000,110000.00000,420000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,WB_LMI,2007,2007,Lower-middle-income,,VNM,Viet Nam,, 230 000 [ 100 000- 400 000],230000.00000,100000.00000,400000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,VNM,Viet Nam,, 220 000 [ 98 000- 390 000],220000.00000,98000.00000,390000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LMI,2009,2009,Lower-middle-income,,VNM,Viet Nam,, 210 000 [ 93 000- 380 000],210000.00000,93000.00000,380000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,, 210 000 [ 90 000- 370 000],210000.00000,90000.00000,370000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LMI,2011,2011,Lower-middle-income,,VNM,Viet Nam,, 200 000 [ 86 000- 370 000],200000.00000,86000.00000,370000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LMI,2012,2012,Lower-middle-income,,VNM,Viet Nam,, 200 000 [ 82 000- 360 000],200000.00000,82000.00000,360000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,WB_LMI,2013,2013,Lower-middle-income,,VNM,Viet Nam,, 190 000 [ 79 000- 350 000],190000.00000,79000.00000,350000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,VNM,Viet Nam,, 180 000 [ 76 000- 330 000],180000.00000,76000.00000,330000.00000,,,
TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,VNM,Viet Nam,,78,78.00000,,,,,
TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LMI,2009,2009,Lower-middle-income,,VNM,Viet Nam,,89,89.00000,,,,,
TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,62,62.00000,,,,,
TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LMI,2011,2011,Lower-middle-income,,VNM,Viet Nam,,72,72.00000,,,,,
TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LMI,2012,2012,Lower-middle-income,,VNM,Viet Nam,,73,73.00000,,,,,
TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,WB_LMI,2013,2013,Lower-middle-income,,VNM,Viet Nam,,72,72.00000,,,,,
TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,VNM,Viet Nam,,76,76.00000,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,WB_LMI,2007,2007,Lower-middle-income,,VNM,Viet Nam,,No,,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,VNM,Viet Nam,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LMI,2009,2009,Lower-middle-income,,VNM,Viet Nam,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,VNM,Viet Nam,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LMI,2011,2011,Lower-middle-income,,VNM,Viet Nam,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LMI,2012,2012,Lower-middle-income,,VNM,Viet Nam,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,WB_LMI,2013,2013,Lower-middle-income,,VNM,Viet Nam,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,VNM,Viet Nam,,"Yes, using laboratories within and outside the country",,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,VNM,Viet Nam,,0.1,0.10000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,VNM,Viet Nam,,0.1,0.10000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LMI,2006,2006,Lower-middle-income,,VNM,Viet Nam,,0.1,0.10000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LMI,2011,2011,Lower-middle-income,,VNM,Viet Nam,,0.1,0.10000,,,,,
